line_num,station_cd,station_nm,fr_code,operator,transfer,doors,english,japanese,chinese,restroom,crossable,wheelchair_charge,lost_found,parking,bicycle,document,atm,train_ticket,lounge,nursing_room,camera,phone_charge,locker,address,cx,cy,telno,origin
수인분당선,1855,서현,K228,한국철도공사,,,Seohyeon,ソヒョン,书岘,,Y,,,Y,,,,,,,,,,경기도 성남시 분당구 성남대로 601,37.385126,127.123592,1544-7788,1914년 양현리와 둔서촌 지역이 서현리라고 제정한데서 유래
수인분당선,1856,수내,K229,한국철도공사,,,Sunae,スネ,薮内,,Y,,,Y,,,,,,,,,,경기도 성남시 분당구 성남대로 491,37.385126,127.123592,1544-7788,이곳의 ‘숲안’마을을 한자로 표기한 이름인데서 유래
수인분당선,1857,정자,K230,한국철도공사,,,Jeongja,チョンジャ,亭子,,Y,,,,,,,,,,,,,경기도 성남시 분당구 성남대로 333,,,1544-7788,태안군의 증손인 이경인이 병자호란의 치욕을 부끄럽게 여겨 벼슬을 내놓고 이곳 탄천변에 내려와 정자를 지은데서 유래
수인분당선,1858,미금,K231,한국철도공사,,,Migeum(Seoul Nat'l Univ.Bundang Hospital),ミグム,美金,,Y,,,,,,,,,,,,,경기도 성남시 분당구 성남대로 156,37.350077,127.10891,1544-7788,구미동과 금곡동의 사이에 있어 미금이라 역명제정
수인분당선,1859,오리,K232,한국철도공사,,,Ori,オリ,梧里,,Y,,,,,,,,,,,,,경기도 성남시 분당구 성남대로 55,37.339824,127.108942,1544-7788,구미동의 남쪽에 오리나무가 많아 오리뜰속자리라 부른데서 유래
수인분당선,1862,죽전,K233,한국철도공사,,,Jukjeon,チュクチョン,竹田,,Y,,,,,,,,,,,,,경기도 용인시 수지구 포은대로 530,37.324753,127.107395,1544-7788,이 곳에 큰 못이 있어 죽전 또는 대지 라 한데서 유래
수인분당선,1861,보정,K234,한국철도공사,,,Bojeong,ポジョン,宝亭,,Y,,,,,,,,,,,,,경기도 용인시 기흥구 용구대로 2560,37.312752,127.108196,1544-7788,"지금의 연원부락에 보수원이 있었고, 그곳에 큰 정자가 있었다 하여 보정리라 한데서 유래"
수인분당선,1863,구성,K235,한국철도공사,,,Guseong,クソン,驹城,,Y,,,,,,,,,,,,,경기도 용인시 기흥구 용구대로 2403,,,1544-7788,고구려가 자국에 편입한 백제영지를 구성으로 명명하면서 유래. 큰성(대성) 또는 마라재(높은 곳)라는 의미를 지닌 것으로 풀이됨.
수인분당선,1864,신갈,K236,한국철도공사,,,Singal,シンガル,新葛,,Y,,,,,,,,,,,,,경기도 용인시 기흥구 기흥로 136,37.286102,127.111313,1544-7788,"1914년 행정구역 개편으로 역촌일부, 신촌, 미동, 갈천, 상촌, 상관곡리 등을 합치고 신촌과 갈천의 첫 자를 따서 신갈동이라 명명한데서 유래"
수인분당선,1865,기흥,K237,한국철도공사,,,Giheung,キフン,器兴,,Y,,,,,,,,,,,,,경기도 용인시 기흥구 중부대로 460,,,1544-7788,1914년 행정구역 개편으로 기곡면과 구흥면을 합치고 기흥면이라 명명한데서 유래
수인분당선,1866,상갈,K238,한국철도공사,,,Sanggal,サンガル,上葛,,Y,,,,,,,,,,,,,경기도 용인시 기흥구 금화로 40,37.26181,127.108847,1544-7788,인근을 지나는 갈천의 위에 있다 하여 상갈이라 한데서 유래
수인분당선,1867,청명,K239,한국철도공사,,,Cheongmyeong,チョンミョン,清明,,Y,,,,,,,,,,,,,경기도 수원시 영통구 봉영로 1560,37.259489,127.078934,1544-7788,산 정상에 서면 탁 트여있어 사방이 훤히 내려다보이기에 붙여진 청명산이 인근에 있어 명명
수인분당선,1868,영통,K240,한국철도공사,,,Yeongtong,ヨントン,灵通,,Y,,,,,,,,,,,,,경기도 수원시 영통구 봉영로 1670,37.251568,127.071394,1544-7788,"인근 지형이 염통과 같다 하여 염통 또는 영통이라 불렸다는 설과, 이 지역이 영과 통하는 지역이라 하여 영통이라 불린데서 유래"
수인분당선,1869,망포,K241,한국철도공사,,,Mangpo,マンポ,网浦,,,,,,,,,,,,,,,경기도 수원시 영통구 덕영대로 1520,37.245795,127.057353,1544-7788,옛 지명인 원망포에서 전래
수인분당선,1870,매탄권선,K242,한국철도공사,,,MaetanGwonseon,メタングォンソン,梅灘,,Y,,,,,,,,,,,,,경기도 수원시 영통구 권선로 841,37.252759,127.040566,1544-7788,
수인분당선,1871,수원시청,K243,한국철도공사,,,Suwon City Hall,スウォンシチョン,水原市厅,,,,,,,,,,,,,,,경기도 수원시 권선구 효원로 270,37.261911,127.030736,1544-7788,
수인분당선,1872,매교,K244,한국철도공사,,,Maegyo,メギョ,梅桥,,Y,,,,,,,,,,,,,경기도 수원시 팔달구 효원로 126,37.265481,127.015678,1544-7788,
수인분당선,1846,수원,K245,한국철도공사,,,Suwon,スウォン,水原,,Y,,,Y,,,,,,,,,,경기도 수원시 팔달구 덕영대로 944,,,1544-7788,
수인분당선,1873,고색,K246,한국철도공사,,,Gosaek,古索(コセク),古索,,Y,,,,,,,,,,,,,경기도 수원시 권선구 평동 서부로 1566번길 10,,,1544-7788,
수인분당선,1874,오목천,K247,한국철도공사,,,Omokcheon,梧木川(オモッチッン),梧木川,,Y,,,,,,,,,,,,,경기도 수원시 권선구 오목천동 472-3,,,1544-7788,
수인분당선,1875,어천,K248,한국철도공사,,,Eocheon,漁川(オチョン),渔川,,Y,,,,,,,,,,,,,경기도 화성시 매송면 화성로 2227,,,1544-7788,
수인분당선,1876,야목,K249,한국철도공사,,,Yamok,野牧(ヤモク),野牧,,Y,,,,,,,,,,,,,경기도 화성시 매송면 야목리 792-2,,,1544-7788,
수인분당선,1877,사리,K250,한국철도공사,,,Sari,四里(サリ),四里,,Y,,,,,,,,,,,,,경기도 안산시 상록구 사동 299-5,,,1544-7788,
수인분당선,1830,한대앞,K251,한국철도공사,,,Handaeap,ハンデアプ,汉阳大学(安山),,Y,,,Y,,,,,,,,,,경기도 안산시 상록구 충장로 337,,,1544-7788,
수인분당선,1831,중앙,K252,한국철도공사,,,ungang,チュンアン,中央,,Y,,,Y,,,,,,,,,,경기도 안산시 단원구 중앙대로 918,,,1544-7788,
수인분당선,1832,고잔,K253,한국철도공사,,,Gojan,コジャン,古栈,,Y,,,Y,,,,,,,,,,경기도 안산시 단원구 중앙대로 784,,,1544-7788,
수인분당선,1833,초지,K254,한국철도공사,,,Choji,チョジ,草芝,,Y,,,Y,,,,,,,,,,경기도 안산시 단원구 중앙대로 620,,,1544-7788,
수인분당선,1834,안산,K255,한국철도공사,,,Ansan,アンサン,安山,,Y,,,Y,,,,,,,,,,경기도 안산시 단원구 중앙대로 462,,,1544-7788,
수인분당선,1835,신길온천,K256,한국철도공사,,,Singiloncheon,シンギルオンチョン,新吉溫泉,,Y,,,Y,,,,,,,,,,경기도 안산시 단원구 황고개로 2,,,1544-7788,
수인분당선,1836,정왕,K257,한국철도공사,,,Jeongwang,チョンワン,正往,,Y,,,Y,,,,,,,,,,경기도 시흥시 마유로418번길 15,,,1544-7788,
수인분당선,1800,오이도,K258,한국철도공사,,,Oido,オイド,烏耳島,,Y,,,Y,,,,,,,,,,경기도 시흥시 역전로 430,,,1544-7788,"옛 수인선 군자역 자리는 정왕동의 중심지에 위치하므로, 서울의 군자역과 혼동이 예상되어 정왕역으로, 오이도와 근접해있는 역은 지명되찾기 일환과, 시의 문화유산을 널리 소개하기 위하여 오이도역으로 제정. 오이도는 조선 초기에는 옷애(吾叱哀)였다가 중기에 오질이도(吾叱耳島)로 되었는데, 일인이 와서 섬의 지세를 살피고서는 엉뚱하게도 까마귀의 귀처럼 생겼다 하여 '오이도(烏 耳島)'로 고쳐 불렀다고 한데서 유래"
수인분당선,1878,달월,K259,한국철도공사,,,Darwol,タロル,达月,,Y,,,,,,,,,,,,,경기도 시흥시 서해안로 736번길 55,37.379681,126.745177,1544-7788,
수인분당선,1879,월곶,K260,한국철도공사,,,Wolgot,ウォルゴッ,月串,,Y,,,,,,,,,,,,,경기도 시흥시 월곶중앙로 14번길 56,37.391769,126.742699,1544-7788,"마을의 지세가 육지에서 바다로 내민 모습으로, 반달같이 생겼다고 하여 유래"
수인분당선,1880,소래포구,K261,한국철도공사,,,Soraepogu,ソレポグ,苏莱浦口,,Y,,,,,,,,,,,,,인천광역시 남동구 소래역로 51,37.40095,126.733522,1544-7788,자연부락인 소래에서 유래
수인분당선,1881,인천논현,K262,한국철도공사,,,Incheon Nonhyeon,インチョンノンヒョン,仁川论岘,,Y,,,,,,,,,,,,,인천광역시 남동구 청능대로 567,37.400614,126.722478,1544-7788,마을에 중대사가 있을 때 마을 위 망월산 넓은 공터에 모여 의논하였다 하여 의논하여 넘는 고개라는 뜻의 논고개에서 유래. 서울 논현동과 한자까지 같아 인천논현역으로 명명.
수인분당선,1882,호구포,K263,한국철도공사,,,Hogupo,ホグポ,虎口浦,,Y,,,,,,,,,,,,,인천광역시 남동구 호구포로 205,37.401637,126.708627,1544-7788,자연부락의 이름인 호구포에서 명명
수인분당선,1883,남동인더스파크,K264,한국철도공사,,,Namdong Induspark,ナムドン·インダスパ-ク,南洞产业团地,,Y,,,,,,,,,,,,,인천광역시 남동구 은청로 17,37.407722,126.695216,1544-7788,인근에 남동국가산업단지가 있어 명명. 한국산업단지공단(경인본부)의 요청으로 남동인더스파크역으로 제정
수인분당선,1884,원인재,K265,한국철도공사,,,Woninjae,源仁斎(ウォニンジェ),源仁斋,,Y,,,,,,,,,,,,,인천광역시 연수구 벚꽃로 195,37.412603,126.687389,1544-7788,"인천 이씨 또는 인주 이씨의 근원이 되는 집이란 뜻으로, 고려 인종의 어머니 순덕왕후의 내향(친정)이라 하여 인주 이씨 본향의 이름을 따온데서 비롯됨. 재실이 인근 그의 묘역으로 옮겨져 역명 선정시 원인재라 명명"
수인분당선,1885,연수,K266,한국철도공사,,,Yeonsu,東春(トンチュン),源仁斋,,Y,,,,,,,,,,,,,인천광역시 연수구 벚꽃로 115,37.417804,126.67894,1544-7788,이 마을이 건장에 좋은 곳이라는데서 유래
수인분당선,1886,송도,K267,한국철도공사,,,Songdo,ソンド,松岛,,Y,,,,,,,,,,,,,인천광역시 연수구 비류대로 175,37.428514,126.657772,1544-7788,일본인들이 이 일대에 소나무가 많고 앞에 섬이 있어 송도라 부른데서 유래
수인분당선,1888,인하대,K269,한국철도공사,,,,インハデ,仁荷大学,,Y,,,,,,,,,,,,,인천광역시 미추홀구 독배로 지하 313,37.448493,126.649619,1544-7788,
수인분당선,1889,숭의,K270,한국철도공사,,,,スンイ,崇义,,Y,,,,,,,,,,,,,인천광역시 미추홀구 인주대로 지하 6,37.460789,126.638297,1544-7788,
수인분당선,1890,신포,K271,한국철도공사,,,Sinpo,シンポ,新浦,,Y,,,,,,,,,,,,,인천 중구 우현로 지하 3,37.46874,126.623853,1544-7788,
수인분당선,1891,인천,K272,한국철도공사,,,Incheon,インチョン,仁川,,Y,,,,,,,,,,,,,인천 중구 차이나타운로26번길 12-17,,,1544-7788,"삼국시대때 미추홀이라 불렸으며, 고구려때 매소홀, 통일신라때 소성현, 고려때 경원군으로 불리다 조선시대 태종 13년에 인천이라는 지명을 사용한데서 유래"
공항철도,4201,서울역,A01,공항철도,,,Seoul,ソウル,首尔(站),,Y,,,Y,,,,,,,,,,서울특별시 용산구 청파로 378 (동자동) 공항철도 서울역,37.554648,126.972559,1599-7788,"공항철도 직통 및 일반열차의 시종착역으로 도심공항터미널 운영. 서울의 중심부에 위치하고 있어 문화와 경제, 교통의 허브 역할. 경부선(KTX), 서울지하철 1, 4호선과 환승"
공항철도,4202,공덕,A02,공항철도,,,Gongdeok,孔徳(コンドク),孔德(Kǒng dé),,Y,,,Y,,,,,,,,,,서울특별시 마포구 마포대로 지하 92(도화동) 공항철도 공덕역,37.544018,126.951592,1599-7788,지하철 개통 등 교통의 발달로 도심 접근성이 향상되면서 주택 재개발사업이 활발히 추진되어 신흥 주거단지로 탈바꿈.
공항철도,4203,홍대입구,A03,공항철도,,,Hongik Univ.,弘大入口(ホンデイック),弘益大学,,Y,,,,,,,,,,,,,서울특별시 마포구 양화로 지하 188(동교동) 공항철도 홍대입구역,37.557192,126.925381,1599-7788,"문화와 예술, 쇼핑, 젊음이 공존하는 곳으로 최근 외국인들에게 인기 급부상."
공항철도,4204,디지털미디어시티,A04,공항철도,,,Digital Media City,デジタルメディアシティ,数码媒体城,,Y,,,Y,,,,,,,,,,서울특별시 마포구 성암로 지하 184(상암동) 공항철도 디지털미디어시티역,37.576646,126.900984,1599-7788,"주변이 세계적 첨단 미디어, 엔터테인먼트 디지털 기업 집적지이며, 월드컵경기장과 상암택지개발지구가 인접."
공항철도,4206,마곡나루,A042,공항철도,,,Magongnaru,マゴンナル,麻谷渡口,,Y,,,Y,,,,,,,,,,서울특별시 강서구 마곡중앙로 지하 135(마곡동),37.56530418,126.8271488,1599-7788,"다양한 업무시설, 호텔, 컨벤션 등 복합건축물이 들어서는 마곡지구에 위치"
공항철도,4207,김포공항,A05,공항철도,,,Gimpo Int'l Airport,金浦空港(キンポゴンハン),金浦机场,,Y,,,Y,,,,,,,,,,서울특별시 강서구 하늘길 지하 77(방화동) 공항철도 김포공항역,37.562434,126.801058,1599-7788,"김포공항의 중심부에 위치해 있어 국내선 및 국제선 항공기 환승 승객이 많으며, 롯데몰 개점으로 신 문화쇼핑 공간으로 탈바꿈"
공항철도,4208,계양,A06,공항철도,,,Gyeyang,桂陽(ケヤン),桂阳,,Y,,,Y,,,,,,,,,,인천광역시 계양구 다남로 24 (귤현동) 공항철도 계양역,37.571462,126.735637,1599-7788,"장기, 귤현택지개발지구 등이 인접. 경인아라뱃길 도보 5분 소요."
공항철도,4209,검암,A07,공항철도,,,Geomam,黔岩(コマム),黔岩,,Y,,,Y,,,,,,,,,,인천광역시 서구 검바위로 26 (검암동) 공항철도 검암역,37.569104,126.673728,1599-7788,신흥 도시지역으로 인천지하철 2호선과 연계 및 지역의 랜드마크 역할 담당. 경인아라뱃길 도보 5분 소요.
공항철도,4210,청라국제도시,A071,공항철도,,,Cheongna Int'l City,青羅国際都市 (チョンナグクチェドシ),青罗国际城,,Y,,,Y,,,,,,,,,,인천광역시 서구 에코로 151 (경서동) 청라국제도시역,37.555878,126.625327,1599-7788,인천의 자유경제구역으로 지정된 청라국제도시에 위치. 최근 국내외 기업이 잇따라 청라로 입주하고 서울과의 접근성이 좋아 전입인구가 급증하는 등 높은 성장가능성 잠재.
공항철도,4217,영종,A072,공항철도,,,,永宗(ヨンジョン),永宗,,Y,,,Y,,,,,,,,,,인천광역시 중구 백운로414번길 75 (운복동) 영종역,37.511466,126.5237,1599-7788,"영종도의 옛 지명인 자연도의 비상하는 제비를 형상화하여 역사를 디자인했으며, 영종하늘도시와 인접하여 주민들의 교통편의를 개선할 것으로 기대"
공항철도,4211,운서,A08,공항철도,,,Unseo,雲西(ウンソ),云西,,Y,,,Y,,,,,,,,,,인천광역시 중구 흰바위로59번길 26 (운서동) 운서역,37.492904,126.49379,1599-7788,"인천공항 배후 도시의 중심부에 위치해 있으며, 향후 영종경제자유 구역 등 역사 주변의 개발 등으로 도심의 구심점 기능을 담당할 잠재성 확보."
공항철도,4212,공항화물청사,A09,공항철도,,,Incheon Int'l Airport Cargo Terminal,空港貨物ターミナル(コンハンファムルチョンサ),机场货物办公楼,,Y,,,Y,,,,,,,,,,인천광역시 중구 공항동로135번길 86 (운서동) 공항화물청사역,37.458366,126.476241,1599-7788,"공항화물터미널 등 공항관련 시설이 밀집해 있으며, 자유무역지역, 국제업무지역 연계 역할."
공항철도,4213,인천공항1터미널,A10,공항철도,,,Incheon Int'l Airport Terminal 1,インチョンゴンハン1ターミナル,仁川国际机场1号航站楼,,Y,,,Y,,,,,,,,,,인천광역시 중구 공항로 271 (운서동) 인천공항1터미널역,37.447464,126.452508,1599-7788,"인천국제공항의 중심인 교통센터에 위치하고 있으며, 자기부상열차의 출발점"
공항철도,4215,인천공항2터미널,A11,공항철도,,,Incheon Int'l Airport Terminal 2,インチョンゴンハン2ターミナル,仁川国际机场2号航站楼,,Y,,,Y,,,,,,,,,,인천광역시 중구 공항로 272 인천국제공항2터미널역,37.497175,127.027926,1599-7788,공항철도 직통 및 일반열차의 시종착역으로 인천국제공항제2여객터미널의 중심인 제2교통센터에 위치
신분당선,4307,강남,D7,신분당선주식회사,,,Gangnam,ガンナム,江南,,Y,,,,,,,,,,,,,,37.484147,127.034631,,
신분당선,4308,양재,D8,신분당선주식회사,,,Yangjae(Seocho-gu Office),ヤンジェ,良才,,Y,,,Y,,,,,,,,,,,37.470023,127.03842,,
신분당선,4309,양재시민의숲,D9,신분당선주식회사,,,Yangjae Citizen's Forest(Maeheon),ヤンジェ·シミネスプ,良才市民之林,,Y,,,,,,,,,,,,,,37.447211,127.055664,,
신분당선,4310,청계산입구,D10,신분당선주식회사,,,Cheonggyesan,チョンゲサンイック,淸溪山入口,,Y,,,,,,,,,,,,,,37.447211,127.055664,,
신분당선,4311,판교,D11,신분당선주식회사,,,Pangyo(Pangyo Techno Valley),パンギョ,板橋,,Y,,,,,,,,,,,,,,37.394761,127.111217,,
신분당선,4312,정자,D12,신분당선주식회사,,,Jeongja,チョンジャ,亭子,,Y,,,,,,,,,,,,,,37.36706,127.108105,,
신분당선,4313,미금,D13,신분당선주식회사,,,Migeum(Seoul Nat'l Univ.Bundang Hospital),ミグム,美金,,,,,,,,,,,,,,,,,,,
신분당선,4314,동천,D14,신분당선주식회사,,,Dongcheon,トンチョン,東川,,Y,,,,,,,,,,,,,,37.337928,127.102976,,
신분당선,4315,수지구청,D15,신분당선주식회사,,,Suji-gu Office,スジグチョン,水枝區廳,,Y,,,,,,,,,,,,,,37.322702,127.095026,,
신분당선,4316,성복,D16,신분당선주식회사,,,Seongbok,ソンボク,星福,,Y,,,,,,,,,,,,,,37.313335,127.0801,,
신분당선,4317,상현,D17,신분당선주식회사,,,Sanghyeon,サンヒョン,上峴,,Y,,,,,,,,,,,,,,37.297664,127.069342,,
신분당선,4318,광교중앙,D18,신분당선주식회사,,,Gwangyo Jungang(Ajou Univ.),クァンギョジュンアン,光敎中央,,Y,,,,,,,,,,,,,,37.288617,127.051478,,
신분당선,4319,광교,D19,신분당선주식회사,,,Gwanggyo(Kyonggi Univ.),クァンギョ,光敎,,Y,,,,,,,,,,,,,,37.30211,127.044483,,
용인경전철,4501,기흥,Y110,용인경량전철주식회사,,L,Giheung,キフン,器兴,N,Y,,,,,,,,,,,,,경기도 용인시 기흥구 중부대로 460,37.275619,127.115936,031-329-3500,1914년 행정구역 개편으로 기곡면과 구흥면을 합치고 기흥면이라 명명한데서 유래
용인경전철,4502,강남대,Y111,용인경량전철주식회사,,L,Kangnam Univ.,カンナムデ,江南大学,N,Y,,,,,,,,,,,,,경기도 용인시 기흥구 중부대로 578,37.270161,127.126033,031-329-3500,인근에 강남대가 있어 명명
용인경전철,4503,지석,Y112,용인경량전철주식회사,,L,Jiseok,チソク,支石,N,Y,,,,,,,,,,,,,경기도 용인시 기흥구 어정로 28,37.269606,127.136515,031-329-3500,"커다란 고임돌의 받침돌인 지석(支石)을 중심으로 상지석동, 하지석동으로 나뉘어있었던데서 유래"
용인경전철,4504,어정,Y113,용인경량전철주식회사,,L,Eojeong,オジョン,御井,N,Y,,,,,,,,,,,,,경기도 용인시 기흥구 어정로 128,37.274917,127.143714,031-329-3500,인근에 임금님이 마시던 우물이었던 어정(御井)이 있었다는데서 유래
용인경전철,4505,동백,Y114,용인경량전철주식회사,,L,Dongbaek,トンペク,东柏,N,Y,,,,,,,,,,,,,경기도 용인시 기흥구 동백죽전대로 314,37.269043,127.152716,031-329-3500,자연마을인 동막마을과 백현마을을 합쳐 명명
용인경전철,4506,초당,Y115,용인경량전철주식회사,,L,Chodang,チョダン,草堂,N,Y,,,,,,,,,,,,,경기도 용인시 기흥구 동백죽전대로 204,37.260752,127.159443,031-329-3500,조선시대 초당 허엽의 묘가 이 곳에 있었다 해서 유래
용인경전철,4508,삼가,Y116,용인경량전철주식회사,,L,Samga,サムガ,三街,N,Y,,,,,,,,,,,,,경기도 용인시 처인구 중부대로 1098,37.242115,127.168075,031-329-3500,인근에 세갈래 길이 있어 유래
용인경전철,4509,용인시청,Y117,용인경량전철주식회사,,L,Yongin City Hall· Yongin Univ.,ヨンインシチョン·ヨンインデ,龙仁市厅·龙仁大学,N,Y,,,,,,,,,,,,,경기도 용인시 처인구 중부대로 1199-1,37.239151,127.178406,031-329-3500,인근에 용인시청이 있어 명명
용인경전철,4510,명지대,Y118,용인경량전철주식회사,,L,Myongji Univ.,ミョンジデ,明知大学,N,Y,,,,,,,,,,,,,경기도 용인시 처인구 금학로 241,37.237964,127.190294,031-329-3500,인근에 명지대학교가 있어 명명
용인경전철,4511,김량장,Y119,용인경량전철주식회사,,L,Gimnyangjang,キムニャンジャン,金良场,N,Y,,,,,,,,,,,,,경기도 용인시 처인구 금학로 315,37.237247,127.198781,031-329-3500,"조선시대 역원인 김령역과 김령원이 있었고, 이 곳에 장이 서면서 김령장으로 불리다 소리가 변해 김량장이 된데서 유래되었다는 설과, 김량(金良)이라는 사람이 처음 시장을 열었다 해서 그의 이름을 따 김량장이 되었다는 설이 있음."
용인경전철,4512,송담대,Y120,용인경량전철주식회사,,L,Stadium Complex· Songdam College,ウンドンジャン·ソンダムデ,运动场·松潭大学,N,Y,,,,,,,,,,,,,경기도 용인시 처인구 금학로 409,37.237845,127.209198,031-329-3500,인근에 용인시 종합운동장이 있어 명명
용인경전철,4513,고진,Y121,용인경량전철주식회사,,L,Gojin,コジン,古陳,N,Y,,,,,,,,,,,,,경기도 용인시 처인구 경안천로 141,37.24484,127.214251,031-329-3500,인근 고림동과 임진산을 따와 고진이라 명명
용인경전철,4514,보평,Y123,용인경량전철주식회사,,L,Bopyeong,ポピョン,洑坪,N,Y,,,,,,,,,,,,,경기도 용인시 처인구 경안천로 313,37.258965,127.218457,031-329-3500,자연마을인 보평마을에서 유래
용인경전철,4515,둔전,Y125,용인경량전철주식회사,,L,Dunjeon,トゥンジョン,屯田,N,Y,,,,,,,,,,,,,경기도 용인시 처인구 포곡읍 포곡로 70,37.267051,127.21364,031-329-3500,이 곳에 주둔하던 병사들의 군량을 자급자족하기 위해 마련한 둔전이 있었다 하여 유래
용인경전철,4517,전대,Y126,용인경량전철주식회사,,L,Jeondae·Everland,チョンデ·エバーランド,前垈·爱宝乐园,N,Y,,,,,,,,,,,,,경기도 용인시 처인구 포곡읍 에버랜드로 143,37.285342,127.219561,031-329-3500,앞고지를 뜻하는 전곶(前串)과 새말을 뜻하는 신대(新垈)를 합쳐 명명
의정부경전철,4601,발곡,U110,주식회사 우진메트로,,R,Balgok,パルゴク,鉢谷,Y,Y,,,,,,,,,,,,,경기도 의정부시 장곡로 258,37.727048,127.052803,031-820-1000,옛 지명인 발이술리에서 유래
의정부경전철,4602,회룡,U111,주식회사 우진메트로,,R,Hoeryong,フェリョン,回龙,Y,Y,,,Y,,,,,,,,,,경기도 의정부시 평화로 363,37.72497428,127.0471291,031-820-1000,"태조가 함흥에서 한양으로 환궁할 때 가마가 화룡사라는 절 부근에 이르러 움직이지 않아, 무학대사가 축원을 드리자 비로소 가마가 움직였으므로 이를 기념하기 위해 회룡사로 개칭한데서 유래"
의정부경전철,4603,범골,U112,주식회사 우진메트로,,R,Beomgol,ポムゴル,虎谷,Y,Y,,,,,,,,,,,,,경기도 의정부시 신흥로 141,37.728755,127.04353,031-820-1000,자연마을의 이름인 범골에서 명명. 마을 뒷산의 동굴에 범이 많이 살았다 하여 범굴이라 했다 하여 유래.
의정부경전철,4604,경전철의정부,U113,주식회사 우진메트로,,R,LRT Uijeongbu,キョンチョンチョル·ウィジョンブ,轻电铁议政府,Y,Y,,,,,,,,,,,,,경기도 의정부시 신흥로 237,37.737202,127.043257,031-820-1000,의정부역과 가까워서 명명. 1호선 의정부역과는 연결되어있지 않음
의정부경전철,4605,의정부시청,U114,주식회사 우진메트로,,R,Uijeongbu City Hall,ウィジョンブシチョン,议政府市厅,Y,Y,,,,,,,,,,,,,경기도 의정부시 의정로 69,37.739256,127.034781,031-820-1000,인근에 의정부시청이 있어 명명
의정부경전철,4606,흥선,U115,주식회사 우진메트로,,R,Heungseon,ホンソン,兴宣,Y,Y,,,,,,,,,,,,,경기도 의정부시 호국로 1197,37.743302,127.037023,031-820-1000,인근에 흥선대원군의 직곡산장이 있었다 하여 유래
의정부경전철,4607,의정부중앙,U117,주식회사 우진메트로,,R,Uijeongbu Jung-ang,ウィジョンブチュンアン,议政府中央,Y,Y,,,,,,,,,,,,,경기도 의정부시 호국로 1305,37.743676,127.049565,031-820-1000,의정부시의 중앙에 위치하였다 하여 명명
의정부경전철,4608,동오,U118,주식회사 우진메트로,,R,Dong-o,トンオ,东梧,Y,Y,,,,,,,,,,,,,경기도 의정부시 장곡로 471,37.745271,127.056947,031-820-1000,옛 지명인 동오리에서 유래
의정부경전철,4609,새말,U119,주식회사 우진메트로,,R,Sae-mal,セマル,赛马,Y,Y,,,,,,,,,,,,,경기도 의정부시 장곡로 551,37.748885,127.06362,031-820-1000,성종(成宗)의 열번째 아들 경명군의 후손들이 이 곳에서 새로 마을을 개척해 살았다 하여 유래
의정부경전철,4610,경기도청북부청사,U120,주식회사 우진메트로,,R,Gyeonggi Provincial Government Northern Office,キョンギドチョンブックブチョンサ,京畿道厅北部厅舍,Y,Y,,,,,,,,,,,,,경기도 의정부시 부용로 159-40,37.75059,127.071495,031-820-1000,인근에 경기도청 북부청사가 있어 명명
의정부경전철,4611,효자,U121,주식회사 우진메트로,,R,Hyoja,ヒョジャ,孝子,Y,Y,,,,,,,,,,,,,경기도 의정부시 부용로 159-40,37.754025,127.076902,031-820-1000,임진왜란때 의병장 정문부의 효성을 기려 어룡골 뒷봉우리를 효자봉이라 한데서 유래
의정부경전철,4612,곤제,U122,주식회사 우진메트로,,R,Gonjae,コンジェ,昆弟,Y,Y,,,,,,,,,,,,,경기도 의정부시 천보로 173,37.750471,127.083715,031-820-1000,양주 조씨 두 형제가 이 곳에 와서 마을을 개척하고 살았다는데서 곤제라 불림
의정부경전철,4613,어룡,U123,주식회사 우진메트로,,R,Eoryong,オリョン,鱼龙,Y,Y,,,,,,,,,,,,,경기도 의정부시 충의로 125,37.742802,127.085035,031-820-1000,효자봉의 형세가 용이 누워서 부용천 물을 마시는 것과 같다 하여 붙여진데서 유래
의정부경전철,4614,송산,U124,주식회사 우진메트로,,R,Songsan,ソンサン,松山,Y,Y,,,,,,,,,,,,,경기도 의정부시 충의로 59,37.737279,127.087159,031-820-1000,"고려말, 문신 송산(松山) 조견이 새 왕조의 부름을 여러 번 받았으나 벼슬을 버리고 이 곳에서 한거하였다"
의정부경전철,4615,탑석,U125,주식회사 우진메트로,,R,Tapseok,タプソク,塔石,Y,Y,,,,,,,,,,,,,경기도 의정부시 충의로 20,37.733579,127.088704,031-820-1000,돌로 만들어진 탑이 있었다는데서 유래
서해선,4804,소사,841,한국철도공사,,,,,,,,,,Y,,,,,,,,,,,,,,
서해선,4805,소새울,842,한국철도공사,,,,,,,,,,,,,,,,,,,,,,,,
서해선,4806,시흥대야,843,한국철도공사,,,,,,,,,,,,,,,,,,,,,,,,
서해선,4807,신천,844,한국철도공사,,,,,,,,,,,,,,,,,,,,,,,,
서해선,4808,신현,845,한국철도공사,,,,,,,,,,,,,,,,,,,,,,,,
서해선,4809,시흥시청,846,한국철도공사,,,,,,,,,,,,,,,,,,,,,,,,
서해선,4810,시흥능곡,847,한국철도공사,,,,,,,,,,,,,,,,,,,,,,,,
서해선,4811,달미,848,한국철도공사,,,,,,,,,,,,,,,,,,,,,,,,
서해선,4812,선부,849,한국철도공사,,,,,,,,,,,,,,,,,,,,,,,,
